epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
1,0.35839446860810986,0.3274718707352015,0.07445185631513596,0.0002,870.9990541934967,-0.019998222589492798,0.08363619446754456,0.16895586252212524
2,0.3063247914655485,0.29454667633668535,0.169544517993927,0.0004,868.5596389770508,0.006718287710100412,0.1932477504014969,0.329017698764801
3,0.2956693598433681,0.29257077840022266,0.169097438454628,0.0006,876.3169901371002,0.004279842134565115,0.19017243385314941,0.3294121325016022
4,0.28866502555168194,0.28245741869672875,0.21182508766651154,0.0008,913.6889431476593,0.021752038970589638,0.24009747803211212,0.38843417167663574
5,0.2832483279532281,0.2810287706424735,0.21610069274902344,0.001,912.7950389385223,0.015234093181788921,0.24850501120090485,0.4043881595134735
6,0.2813240000843138,0.278577197752247,0.2160787135362625,0.0009987820251299122,8022.5831570625305,0.02099875546991825,0.24912959337234497,0.39367255568504333
7,0.2778794240800367,0.2784614419144702,0.24162578582763672,0.0009951340343707852,942.6282880306244,0.0374632328748703,0.27352049946784973,0.42980512976646423
8,0.27673617483697077,0.2732482556835075,0.24987460672855377,0.0009890738003669028,884.6294782161713,0.0378553569316864,0.28695446252822876,0.4405217170715332
9,0.27430768169570663,0.2677663883377362,0.2665528357028961,0.0009806308479691594,876.3186001777649,0.04867972433567047,0.2994750142097473,0.4669915437698364
10,0.2713484066228072,0.26916326031174964,0.26421812176704407,0.0009698463103929542,870.2506401538849,0.044733572751283646,0.30435964465141296,0.4633345603942871
11,0.2700870075519534,0.2667933648204528,0.27935853600502014,0.0009567727288213005,2010.8180541992188,0.05506042018532753,0.3173290491104126,0.48262491822242737
12,0.26895150239916815,0.26609034913812757,0.27239978313446045,0.0009414737964294635,879.6092908382416,0.05010968819260597,0.31034553050994873,0.47676602005958557
13,0.2677080655551475,0.26565383357464234,0.2667875587940216,0.0009240240480782129,867.2578771114349,0.04722059890627861,0.3011687099933624,0.4695165157318115
14,0.2675225789996161,0.26266104353301095,0.2684284746646881,0.0009045084971874737,937.0651919841766,0.03206388279795647,0.30137115716934204,0.48738303780555725
15,0.26666698231213337,0.26436344857160754,0.27865684032440186,0.000883022221559489,936.6392767429352,0.05193459615111351,0.3134959638118744,0.49123451113700867
16,0.26648144814847174,0.2632194646348843,0.28197577595710754,0.0008596699001693256,930.1962609291077,0.05412619188427925,0.3151915967464447,0.4954017102718353
17,0.26549794109187264,0.26193425171292584,0.27709779143333435,0.0008345653031794292,928.2603762149811,0.053781863301992416,0.30959245562553406,0.4905078411102295
18,0.26481322331920915,0.26414752506107264,0.28097259998321533,0.0008078307376628292,977.7169878482819,0.05412422493100166,0.31671857833862305,0.49205541610717773
19,0.26372087397005245,0.2615855829736401,0.28839460015296936,0.0007795964517353734,865.1927020549774,0.0512520931661129,0.3302344083786011,0.5043425559997559
20,0.26396790516117347,0.2606908907263265,0.29691970348358154,0.00075,867.0579431056976,0.06813667714595795,0.3344298303127289,0.5066081881523132
21,0.2629693811462409,0.2601965614998272,0.2807559072971344,0.0007191855733945387,859.426971912384,0.055720970034599304,0.31685978174209595,0.4862477481365204
22,0.2636753785005514,0.2590621620244373,0.287445068359375,0.0006873032967079561,875.8903048038483,0.046810079365968704,0.32245364785194397,0.5110939145088196
23,0.2627011348263941,0.26081672259148836,0.28430500626564026,0.0006545084971874737,866.4039800167084,0.06043286994099617,0.32109370827674866,0.4903348386287689
24,0.2618874177660631,0.25955163786521535,0.28150713443756104,0.0006209609477998338,909.2988266944885,0.05878631770610809,0.31609198451042175,0.49157699942588806
25,0.2613937029696029,0.25700915566069543,0.2947169840335846,0.0005868240888334653,893.9830000400543,0.05823218822479248,0.3311860263347626,0.5156359076499939
26,0.26068900882981827,0.25751653718466017,0.29443255066871643,0.0005522642316338268,918.621738910675,0.0629149004817009,0.3319416642189026,0.509587824344635
27,0.2603981812687024,0.2581593942090955,0.29218414425849915,0.0005174497483512506,915.6442210674286,0.05548766627907753,0.3301430642604828,0.5137957334518433
28,0.2600301262693129,0.2604349580286555,0.2814176082611084,0.0004825502516487497,882.4983208179474,0.04330633580684662,0.3200230300426483,0.5015366673469543
29,0.25888705515991084,0.2568537156189108,0.2986629605293274,0.00044773576836617336,865.9319660663605,0.06288627535104752,0.33785954117774963,0.5211086273193359
30,0.2585797477999459,0.2564476261593703,0.2934851348400116,0.00041317591116653486,921.8455219268799,0.056313689798116684,0.3279424011707306,0.521591067314148
31,0.2586410141509512,0.2545625296975836,0.29883310198783875,0.0003790390522001662,961.4493367671967,0.060577765107154846,0.33528652787208557,0.5247077345848083
32,0.2581889086659404,0.2552271627449576,0.3057478368282318,0.00034549150281252633,920.9107718467712,0.06856692582368851,0.34347376227378845,0.5280773043632507
