epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
14,0.2657617609354033,0.25860664670522504,0.2856913208961487,0.0009045084971874737,119.384202003479,0.037920642644166946,0.32280591130256653,0.5169252753257751
15,0.2650764590804128,0.2588997087898971,0.29248058795928955,0.000883022221559489,123.4570529460907,0.04835176840424538,0.3281724750995636,0.51906818151474
16,0.2654705790073975,0.25854341031154454,0.2852131426334381,0.0008596699001693256,125.12982511520386,0.04400904104113579,0.31787109375,0.5134220719337463
17,0.2644769572261451,0.2591160692576039,0.2803589403629303,0.0008345653031794292,121.61674189567566,0.036131035536527634,0.3164854943752289,0.5088348984718323
18,0.26417639442328095,0.2595411585590054,0.29266345500946045,0.0008078307376628292,119.80679202079773,0.05086199939250946,0.32878363132476807,0.5207772850990295
19,0.26292717219262884,0.2584135040554697,0.2948778569698334,0.0007795964517353734,126.55040884017944,0.050948843359947205,0.3320757746696472,0.5248401761054993
20,0.26329559044561524,0.25684607916140145,0.29423457384109497,0.00075,152.28218030929565,0.04740209877490997,0.32786062359809875,0.5280512571334839
21,0.26290591793215795,0.25694559213053975,0.2935270369052887,0.0007191855733945387,128.7499349117279,0.04387946054339409,0.3290380537509918,0.5291598439216614
22,0.2633719709256421,0.2570849021390683,0.2941533923149109,0.0006873032967079561,137.46127605438232,0.048707667738199234,0.32711780071258545,0.5280019044876099
23,0.2623429005992585,0.25729428576251673,0.2976034879684448,0.0006545084971874737,154.74715614318848,0.05710221827030182,0.3322339951992035,0.5261906981468201
24,0.26195441588111545,0.2562551494967731,0.2920999228954315,0.0006209609477998338,153.65476989746094,0.04572143033146858,0.3263107240200043,0.5269368290901184
25,0.2612557964912359,0.25673119215606954,0.2926803231239319,0.0005868240888334653,147.3893187046051,0.04502993822097778,0.3291521668434143,0.5259346961975098
26,0.2607640776945197,0.2549773712206438,0.30153509974479675,0.0005522642316338268,152.5547170639038,0.05334228649735451,0.33861926198005676,0.5359407067298889
27,0.2606350416938464,0.25467022159540587,0.3065921366214752,0.0005174497483512506,130.07940316200256,0.05584650859236717,0.34480616450309753,0.5437615513801575
28,0.260432861842539,0.25545316340261803,0.29611173272132874,0.0004825502516487497,135.59383606910706,0.04258693382143974,0.3330020010471344,0.5338278412818909
29,0.25916183351174643,0.2555229732755981,0.29683321714401245,0.00044773576836617336,128.74498677253723,0.05069204792380333,0.3344169557094574,0.5304170846939087
30,0.2589712426930234,0.2558026808190208,0.29288163781166077,0.00041317591116653486,130.7603199481964,0.042565152049064636,0.32780274748802185,0.5312126278877258
31,0.25877463381359544,0.25426200497357143,0.30043068528175354,0.0003790390522001662,130.28527212142944,0.054460301995277405,0.33568012714385986,0.5344626307487488
32,0.2587507553398609,0.2529700330399364,0.3058311641216278,0.00034549150281252633,129.36257004737854,0.057393629103899,0.34213176369667053,0.5413838624954224
33,0.25764621847133706,0.25209437431283077,0.3056145906448364,0.00031269670329204396,124.68138408660889,0.05423436686396599,0.343406081199646,0.5429667830467224
34,0.25770218615298685,0.2520430479952366,0.3083169162273407,0.00028081442660546124,125.86138701438904,0.05453963950276375,0.3441952168941498,0.550153374671936
35,0.2567475306167119,0.25143276835452616,0.31299343705177307,0.0002500000000000001,124.07706713676453,0.06091207265853882,0.34731486439704895,0.5535346865653992
36,0.25599061732274897,0.2515196190404065,0.3032342195510864,0.00022040354826462666,124.8410906791687,0.05190230533480644,0.33732184767723083,0.5429076552391052
37,0.2559655828860359,0.2511772217089041,0.3119335472583771,0.00019216926233717085,126.92420482635498,0.05581796541810036,0.34835341572761536,0.5525699853897095
38,0.2551973556370839,0.2507181425142839,0.30987250804901123,0.00016543469682057105,135.43205285072327,0.05727550387382507,0.34330761432647705,0.5529409050941467
39,0.2545109345321206,0.250398673677031,0.31242039799690247,0.00014033009983067452,136.03238677978516,0.060220275074243546,0.34625768661499023,0.5539529323577881
40,0.25437996887426445,0.24985377016784138,0.3164243698120117,0.00011697777844051105,129.04483604431152,0.06224226951599121,0.35150468349456787,0.5592923164367676
41,0.2539820241107457,0.24927245192445083,0.312445729970932,9.549150281252633e-05,124.65582394599915,0.05766703560948372,0.34729471802711487,0.556593120098114
42,0.2534115722105987,0.24883861340194768,0.3165259063243866,7.597595192178702e-05,122.59313893318176,0.06124071404337883,0.35228386521339417,0.55902498960495
43,0.2532149815796942,0.24875972768819402,0.31575968861579895,5.852620357053651e-05,124.78227972984314,0.06047290936112404,0.35212135314941406,0.5573447346687317
44,0.2523797932850278,0.24823871573616316,0.319043904542923,4.322727117869951e-05,126.48356699943542,0.06330777704715729,0.3551391065120697,0.561942458152771
45,0.2522684701866862,0.24794385974117786,0.31855908036231995,3.0153689607045842e-05,135.02132415771484,0.06323409825563431,0.3540860414505005,0.561427652835846
46,0.25249993604594384,0.24770665091241714,0.31988024711608887,1.9369152030840554e-05,128.75029969215393,0.06124867871403694,0.35550156235694885,0.5652655959129333
47,0.25154435225371,0.24748441258262346,0.3200795650482178,1.0926199633097156e-05,133.33753895759583,0.0630829855799675,0.3552931547164917,0.5640601515769958
48,0.2520059314218984,0.24749022885898633,0.3202909827232361,4.865965629214819e-06,134.82280492782593,0.06312564015388489,0.35530349612236023,0.5646784901618958
49,0.2517728924967241,0.24746632455401338,0.3202162981033325,1.2179748700879012e-06,140.46193671226501,0.06334676593542099,0.35517075657844543,0.5644946694374084
50,0.2523298080848611,0.24742389784727484,0.32003721594810486,0.0,146.9076862335205,0.06286954134702682,0.35497257113456726,0.5645886659622192
