epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
1,0.31229971688294755,0.28685171729911957,0.20468337833881378,0.0002,125.87068700790405,0.02808462642133236,0.2393704205751419,0.3608286678791046
2,0.28311558826894,0.27413862280418416,0.24467922747135162,0.0004,127.99696397781372,0.03676154091954231,0.2822122871875763,0.43260303139686584
3,0.27753275383425796,0.270277142696987,0.2619346082210541,0.0006,125.29963898658752,0.04967663064599037,0.2961651086807251,0.4576004445552826
4,0.2739363426963488,0.26711387467177616,0.2550901770591736,0.0008,125.36645722389221,0.035592298954725266,0.2928151786327362,0.4566335380077362
5,0.27262804578395855,0.26836978019661983,0.262999027967453,0.001,120.5960590839386,0.041588857769966125,0.2926754057407379,0.4755055010318756
6,0.27027906414823255,0.2634202002445397,0.2742513120174408,0.0009987820251299122,118.0150511264801,0.044289425015449524,0.304400235414505,0.4943912923336029
7,0.26866441748064496,0.2644481636540738,0.27530166506767273,0.0009951340343707852,126.35924792289734,0.045476119965314865,0.3098531663417816,0.48817047476768494
8,0.26828693583391716,0.2607494784745178,0.2861567735671997,0.0009890738003669028,123.0735559463501,0.0450727604329586,0.31999078392982483,0.5142772793769836
9,0.2671490520454835,0.26119352368950155,0.2839062511920929,0.0009806308479691594,120.44897985458374,0.04218795523047447,0.3197655975818634,0.5056287050247192
10,0.2671330985167752,0.2619525647232298,0.27756115794181824,0.0009698463103929542,115.4132432937622,0.04153808578848839,0.31001707911491394,0.49901410937309265
11,0.2661874465212442,0.2604680452388146,0.27992209792137146,0.0009567727288213005,117.98607516288757,0.03958573564887047,0.31216827034950256,0.5087404847145081
12,0.2661786049388457,0.263718975244919,0.2712676227092743,0.0009414737964294635,119.04094314575195,0.027117138728499413,0.3033451735973358,0.5035794377326965
13,0.2657279538287633,0.2601185717506905,0.2910967171192169,0.0009240240480782129,115.57816767692566,0.05503551661968231,0.3259809911251068,0.5116221308708191
14,0.264819412332946,0.25861881578588763,0.28646254539489746,0.0009045084971874737,116.40581679344177,0.03508879616856575,0.3225443959236145,0.5203081965446472
15,0.26498307091170464,0.2585353767768496,0.28780317306518555,0.000883022221559489,117.00763893127441,0.036693621426820755,0.325335294008255,0.5213693976402283
