epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
1,0.31310135335593986,0.28252209180352317,0.2161157727241516,0.0002,125.15479588508606,0.029114460572600365,0.24989087879657745,0.38534340262413025
2,0.2843755393356517,0.2734521197618088,0.24321246147155762,0.0004,128.1805078983307,0.03835014998912811,0.2787209153175354,0.4290187656879425
3,0.27779300981673644,0.2691638061421455,0.2548529803752899,0.0006,145.16919088363647,0.03324900195002556,0.2929925322532654,0.4521435797214508
4,0.27372549699916354,0.2717996117352061,0.25219669938087463,0.0008,138.98198986053467,0.03440675511956215,0.29110148549079895,0.44693782925605774
5,0.27203155320839606,0.2664825156589464,0.2743438482284546,0.001,127.23800110816956,0.04499855265021324,0.3147032558917999,0.4834716320037842
6,0.27124285125646036,0.2630207964967441,0.28164437413215637,0.0009987820251299122,124.98207902908325,0.04939737543463707,0.31963521242141724,0.4959063231945038
7,0.2694831704207952,0.26407512824314866,0.27682414650917053,0.0009951340343707852,127.76057887077332,0.03563200309872627,0.31446313858032227,0.5009118318557739
8,0.2679258932346019,0.2610472146141736,0.28500089049339294,0.0009890738003669028,128.95495200157166,0.04349391534924507,0.3187781870365143,0.513181746006012
9,0.26674625461084256,0.26098192711441504,0.2820121943950653,0.0009806308479691594,122.42576098442078,0.040907490998506546,0.31491991877555847,0.5085311532020569
10,0.2672119307345238,0.2609625466469395,0.27743035554885864,0.0009698463103929542,120.13459801673889,0.04037464037537575,0.3104175627231598,0.5012160539627075
11,0.26602952443603156,0.2616717382145755,0.2839142382144928,0.0009567727288213005,121.48983001708984,0.041343867778778076,0.31737565994262695,0.5133571028709412
12,0.26598764016576437,0.2596040154468117,0.2875208854675293,0.0009414737964294635,123.53173398971558,0.043141189962625504,0.3220905363559723,0.517050564289093
13,0.2653533070091752,0.25830545341003835,0.2923373878002167,0.0009240240480782129,149.75728678703308,0.048307422548532486,0.3288034498691559,0.5176834464073181
