epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
1,0.3744440887717233,0.3569496677101003,-0.004218121524900198,0.0002,122.9772093296051,-0.033245522528886795,0.005038479808717966,0.01880301535129547
2,0.3624317709086598,0.34969303856006245,0.0026319276075810194,0.0004,102.21270275115967,-0.036555901169776917,0.01301803719252348,0.034839287400245667
3,0.35591065481953,0.3378091821436248,0.03967741131782532,0.0006,102.18818354606628,-0.01748582161962986,0.05560380220413208,0.08964966982603073
4,0.3516726383480473,0.3354554246960348,0.04975048080086708,0.0008,102.13672232627869,-0.013964329846203327,0.06486489623785019,0.10507816076278687
5,0.3501168210005415,0.33142085502602464,0.060562584549188614,0.001,102.1226692199707,-0.010047882795333862,0.07658397406339645,0.12492116540670395
6,0.34925551248201425,0.3369622380402736,0.04038223251700401,0.0009987820251299122,102.19868493080139,-0.01743144728243351,0.05424715578556061,0.09297104924917221
7,0.3472070883797563,0.33242207283229497,0.05462152883410454,0.0009951340343707852,102.38614010810852,-0.016035914421081543,0.07196814566850662,0.1161470115184784
8,0.3461840770382812,0.328106565971595,0.078823521733284,0.0009890738003669028,102.3048164844513,-0.0034064650535583496,0.09813056141138077,0.15012919902801514
9,0.3446286995989689,0.32843516121020894,0.0684022605419159,0.0009806308479691594,102.1691505908966,-0.008142541162669659,0.09238187223672867,0.130964457988739
10,0.3439128869469615,0.3202680263216096,0.10197785496711731,0.0009698463103929542,102.20290327072144,0.006395141128450632,0.12810586392879486,0.18086747825145721
11,0.3434104917489964,0.3231357744318901,0.09192017465829849,0.0009567727288213005,102.19436597824097,0.004300808068364859,0.114995576441288,0.16630041599273682
12,0.34284808400316513,0.3216356257827296,0.08691972494125366,0.0009414737964294635,102.43656992912292,-0.0029359012842178345,0.11288375407457352,0.1618328094482422
13,0.3426124751135923,0.3152928700336831,0.11467350274324417,0.0009240240480782129,102.20178246498108,0.01379856001585722,0.1418759673833847,0.20061969757080078
14,0.3421985986224119,0.3226068474653828,0.09331285953521729,0.0009045084971874737,102.10580468177795,0.007740294095128775,0.11824671179056168,0.1650068759918213
15,0.34215188963689663,0.3257141903990266,0.08376955986022949,0.000883022221559489,102.07906293869019,-0.000646417320240289,0.10775104910135269,0.153519868850708
16,0.3420501290672067,0.3257453031622605,0.07929506152868271,0.0008596699001693256,102.06091737747192,-0.004526997450739145,0.10282495617866516,0.14852140843868256
17,0.3415763500591983,0.3238588120206932,0.09747130423784256,0.0008345653031794292,102.08336615562439,0.009124715812504292,0.12006985396146774,0.1705811470746994
18,0.34130406247964806,0.323606428900206,0.09243027120828629,0.0008078307376628291,102.07341527938843,0.006319036241620779,0.11848961561918259,0.1615620106458664
19,0.34126375406116677,0.32048375999307355,0.0956321582198143,0.0007795964517353734,102.0618348121643,0.0007318804855458438,0.11930584907531738,0.17627297341823578
20,0.34120495202748674,0.31912649659752157,0.10433072596788406,0.00075,102.10078001022339,0.012342368252575397,0.13012148439884186,0.1804070919752121
21,0.34090869286354036,0.323380271134349,0.09182669967412949,0.0007191855733945387,102.07525634765625,0.0034892261028289795,0.11757504940032959,0.1621454805135727
22,0.3403600816493449,0.32425054287634836,0.09245423227548599,0.0006873032967079561,102.0094006061554,0.008003984577953815,0.1165335401892662,0.16199995577335358
23,0.34012313502422276,0.31731025538692587,0.10446629673242569,0.0006545084971874737,102.02676606178284,0.005765269044786692,0.1276075839996338,0.1889466643333435
24,0.3402532630856486,0.3166391639351156,0.10921076685190201,0.0006209609477998338,102.02341556549072,0.009467099793255329,0.13366837799549103,0.19319121539592743
25,0.339741757252942,0.3186410975594052,0.1030006930232048,0.0005868240888334653,102.27885246276855,0.010471110232174397,0.12904208898544312,0.180930033326149
26,0.3397370740339376,0.3186150877117422,0.10035606473684311,0.0005522642316338268,102.85048031806946,0.0025754719972610474,0.12548337876796722,0.1818721443414688
27,0.33933602182761485,0.323560483882882,0.08552414178848267,0.0005174497483512506,102.8873975276947,0.004478896502405405,0.10824092477560043,0.15216650068759918
28,0.33967703773059704,0.31863806874765827,0.10045409947633743,0.0004825502516487497,102.8831512928009,0.005180964712053537,0.1265011876821518,0.17797915637493134
29,0.3392609488488971,0.32256288146007955,0.09231875091791153,0.00044773576836617336,1670.6365489959717,0.004058554768562317,0.11550357192754745,0.16501165926456451
30,0.3393746228969615,0.32561568321520196,0.082249216735363,0.00041317591116653486,1665.2458980083466,0.0017098536482080817,0.10582583397626877,0.14688411355018616
31,0.33858902071049246,0.31661785079564664,0.10556497424840927,0.0003790390522001662,1700.6122233867645,0.009592671878635883,0.1307159662246704,0.18537117540836334
