epoch,train_loss,val_loss,val_r2_log10,lr,sec,val_r2_a1,val_r2_a10,val_r2_a100
1,0.36212889752958133,0.3436144929745294,0.036349356174468994,0.0002,913.9037570953369,-0.014001498930156231,0.048840563744306564,0.07854429632425308
2,0.31590172969128777,0.29612913796667417,0.17811889946460724,0.0004,990.5605556964874,0.016904747113585472,0.20711617171764374,0.3299541175365448
3,0.2926974836790907,0.2876745076537821,0.19625239074230194,0.0006,957.1183059215546,0.013324926607310772,0.21975459158420563,0.37529563903808594
4,0.2869174983730351,0.2855820593806361,0.20797644555568695,0.0008,927.5424108505249,0.031545236706733704,0.23736272752285004,0.3698045313358307
5,0.28490892914326293,0.2800936688577509,0.2215549200773239,0.001,886.43332695961,0.02284122444689274,0.25435876846313477,0.4051930606365204
6,0.28237592744222584,0.28020079520051877,0.2210349440574646,0.0009987820251299122,887.0300278663635,0.0214045699685812,0.2464672327041626,0.41111481189727783
7,0.2791719912942769,0.27671965930847764,0.23022519052028656,0.0009951340343707852,880.0676491260529,0.013070185668766499,0.26704129576683044,0.43008923530578613
8,0.2742851374157961,0.26838230914463196,0.2656438648700714,0.0009890738003669028,880.9083700180054,0.04581613466143608,0.3022148907184601,0.46716269850730896
9,0.2718403315090615,0.2688804276589024,0.25178036093711853,0.0009806308479691594,884.1378099918365,0.03061658702790737,0.28855466842651367,0.4542543888092041
10,0.27005483145299164,0.26662340346788393,0.2698148190975189,0.0009698463103929542,879.94402384758,0.04050948843359947,0.31276050209999084,0.47648346424102783
11,0.2683778250131054,0.2641023685994176,0.2807033360004425,0.0009567727288213005,879.030375957489,0.053217675536870956,0.31679704785346985,0.48868322372436523
12,0.2678939378024011,0.2674352017613505,0.27198171615600586,0.0009414737964294635,884.410961151123,0.02873365581035614,0.3110935688018799,0.49612605571746826
13,0.26686401471927546,0.26192961236989565,0.2778046429157257,0.0009240240480782129,880.8416130542755,0.03829731047153473,0.3171391785144806,0.5013225674629211
14,0.2658467209641484,0.26240526027762134,0.2809031307697296,0.0009045084971874737,883.508761882782,0.048360928893089294,0.31832608580589294,0.4965238571166992
15,0.26532086563715035,0.26169342026545134,0.2834726870059967,0.000883022221559489,884.0406699180603,0.04818519577383995,0.32233378291130066,0.5044506192207336
